job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,Salary_Scaled,month,quarter,month_name
AI00376,AI Architect,90174,2,0,1,Denmark,2,Denmark,50,"PyTorch, Mathematics, Tableau",1,1970-01-01 00:00:00.000000001,12,2025-01-06,2025-01-30,662,8.2,Machine Intelligence Group,0.15727980009602374,1,1,January
AI00377,Data Scientist,87820,2,3,2,Finland,2,Finland,0,"PyTorch, Scala, Computer Vision, Kubernetes",0,1970-01-01 00:00:00.000000007,14,2025-04-09,2025-05-30,1762,8.4,Machine Intelligence Group,0.15085821221247436,4,2,April
AI00378,Robotics Engineer,66990,2,2,1,Israel,2,Israel,0,"SQL, Scala, AWS, Java, Python",3,1970-01-01 00:00:00.000000003,2,2024-05-16,2024-06-06,1431,8.3,Future Systems,0.09403507049015757,5,2,May
AI00379,Machine Learning Engineer,122069,0,3,0,France,2,China,100,"SQL, Linux, Docker",3,1970-01-01 00:00:00.000000006,1,2024-04-04,2024-05-09,1600,7.0,Quantum Computing Inc,0.24428767840775173,4,2,April
AI00380,Computer Vision Engineer,56318,0,0,1,Netherlands,1,United Kingdom,0,"Statistics, Hadoop, Spark, GCP",1,1970-01-01 00:00:00.000000001,5,2024-11-26,2025-02-03,1619,6.2,DeepTech Ventures,0.06492241717952076,11,4,November
AI00381,AI Product Manager,45830,0,0,2,France,2,France,50,"Python, Statistics, Computer Vision, Azure",1,1970-01-01 00:00:00.000000001,10,2024-12-26,2025-02-17,2472,6.2,Autonomous Tech,0.0363117061673432,12,4,December
AI00382,NLP Engineer,70207,2,0,3,Singapore,2,Singapore,50,"Computer Vision, Spark, SQL, Scala",3,1970-01-01 00:00:00.000000001,7,2024-08-21,2024-10-10,1142,8.8,Algorithmic Solutions,0.10281087687137183,8,3,August
AI00383,AI Software Engineer,84101,2,0,0,Switzerland,0,Switzerland,50,"Linux, Kubernetes, GCP",0,1970-01-01 00:00:00.000000000,13,2025-03-03,2025-05-05,1888,7.5,Quantum Computing Inc,0.1407129762995941,3,1,March
AI00384,AI Product Manager,57591,2,0,0,Singapore,1,Singapore,0,"PyTorch, SQL, TensorFlow, Kubernetes, Git",3,1970-01-01 00:00:00.000000001,5,2024-05-17,2024-07-02,1937,6.4,DataVision Ltd,0.06839509405962202,5,2,May
AI00385,ML Ops Engineer,45158,2,0,0,Israel,1,Israel,100,"AWS, Hadoop, Tableau, Java, Mathematics",3,1970-01-01 00:00:00.000000001,2,2024-01-13,2024-01-28,1988,9.2,Predictive Systems,0.03447852559905722,1,1,January
AI00386,Head of AI,132585,2,1,2,Finland,2,Finland,100,"R, Java, Spark",2,1970-01-01 00:00:00.000000012,6,2025-03-07,2025-04-01,576,5.5,Cognitive Computing,0.27297477194360786,3,1,March
AI00387,ML Ops Engineer,99055,0,2,3,Germany,1,Germany,0,"Scala, PyTorch, GCP, Linux, Mathematics",3,1970-01-01 00:00:00.000000002,4,2024-08-12,2024-10-01,1031,5.8,Smart Analytics,0.1815066998385055,8,3,August
AI00388,Head of AI,212847,2,3,2,Switzerland,1,Switzerland,0,"Scala, Linux, Statistics, Git",1,1970-01-01 00:00:00.000000009,10,2024-05-20,2024-06-26,1146,7.3,Algorithmic Solutions,0.49192527606826414,5,2,May
AI00389,AI Architect,135102,2,1,3,China,2,China,100,"AWS, Kubernetes, Tableau, Computer Vision, Statistics",2,1970-01-01 00:00:00.000000017,4,2024-08-14,2024-09-05,2160,9.1,Smart Analytics,0.2798410152328576,8,3,August
AI00390,ML Ops Engineer,63685,2,0,2,Australia,2,Australia,0,"Data Visualization, Python, TensorFlow",0,1970-01-01 00:00:00.000000000,12,2025-01-06,2025-03-14,912,6.6,DataVision Ltd,0.08501920474881061,1,1,January
AI00391,AI Consultant,122593,2,3,1,South Korea,0,South Korea,100,"TensorFlow, NLP, Java, Deep Learning, Scala",2,1970-01-01 00:00:00.000000007,13,2024-05-21,2024-07-19,832,6.4,Algorithmic Solutions,0.24571712277945093,5,2,May
AI00392,AI Product Manager,107056,2,2,0,Norway,1,Norway,50,"Data Visualization, Scala, Statistics",3,1970-01-01 00:00:00.000000004,4,2024-06-14,2024-07-09,1715,9.9,TechCorp Inc,0.20333300597966042,6,2,June
AI00393,Research Scientist,53318,2,0,3,Japan,1,Japan,50,"Hadoop, GCP, Data Visualization",3,1970-01-01 00:00:00.000000000,1,2024-01-21,2024-02-22,2277,7.5,Autonomous Tech,0.0567385753568155,1,1,January
AI00394,Data Scientist,90704,2,0,3,Denmark,0,Denmark,50,"Data Visualization, Computer Vision, Tableau, GCP, Java",1,1970-01-01 00:00:00.000000001,7,2024-05-15,2024-07-17,907,9.5,TechCorp Inc,0.15872561215136835,5,2,May
AI00395,Principal Data Scientist,125671,2,3,3,Norway,2,Norway,0,"Git, Spark, MLOps, NLP, Python",3,1970-01-01 00:00:00.000000007,7,2024-03-30,2024-05-17,2126,6.2,Advanced Robotics,0.2541137444895465,3,1,March
AI00396,Research Scientist,62031,2,2,1,Ireland,2,United Kingdom,50,"MLOps, Linux, Computer Vision, Git",3,1970-01-01 00:00:00.000000004,7,2025-04-25,2025-06-28,794,8.3,Cognitive Computing,0.08050717995722578,4,2,April
AI00397,Data Engineer,171375,0,1,3,Netherlands,0,Netherlands,0,"SQL, GCP, PyTorch, TensorFlow, Python",2,1970-01-01 00:00:00.000000017,0,2024-02-11,2024-04-04,2056,9.3,Algorithmic Solutions,0.37879184671118676,2,1,February
AI00398,AI Software Engineer,69220,2,2,0,Singapore,2,South Korea,100,"Hadoop, PyTorch, Scala, TensorFlow",0,1970-01-01 00:00:00.000000002,7,2024-01-08,2024-02-26,571,10.0,Predictive Systems,0.1001183929117018,1,1,January
AI00399,Research Scientist,80383,2,0,2,Norway,2,Norway,0,"TensorFlow, Kubernetes, Computer Vision",0,1970-01-01 00:00:00.000000000,2,2024-08-15,2024-09-13,1760,7.5,AI Innovations,0.13057046833398805,8,3,August
AI00400,Head of AI,175527,2,3,3,Norway,2,Norway,100,"Tableau, Hadoop, Azure, Data Visualization",3,1970-01-01 00:00:00.000000006,9,2024-05-01,2024-06-12,1990,5.9,Advanced Robotics,0.39011828379381086,5,2,May
AI00401,Autonomous Systems Engineer,141125,0,1,2,Netherlands,2,Netherlands,100,"Java, PyTorch, Linux, Deep Learning, Computer Vision",1,1970-01-01 00:00:00.000000014,2,2024-06-17,2024-07-18,1415,5.4,Neural Networks Co,0.2962714416655755,6,2,June
AI00402,Research Scientist,305621,2,1,1,Norway,1,Norway,100,"MLOps, Docker, Java, Azure, Statistics",1,1970-01-01 00:00:00.000000019,3,2024-07-06,2024-09-08,550,6.6,Future Systems,0.7450078564881498,7,3,July
AI00403,Robotics Engineer,187599,0,1,0,Germany,1,Germany,0,"R, SQL, PyTorch",3,1970-01-01 00:00:00.000000011,4,2025-02-11,2025-04-11,2377,7.5,DataVision Ltd,0.42305006328837674,2,1,February
AI00404,AI Consultant,33959,2,0,3,South Korea,2,South Korea,0,"GCP, MLOps, Computer Vision, Data Visualization",1,1970-01-01 00:00:00.000000001,5,2024-05-07,2024-06-28,1088,9.1,TechCorp Inc,0.0039282440748985206,5,2,May
AI00405,AI Product Manager,229855,1,1,1,United Kingdom,0,Canada,0,"Hadoop, Tableau, Mathematics, SQL, AWS",3,1970-01-01 00:00:00.000000016,3,2024-04-22,2024-05-09,979,5.1,Advanced Robotics,0.5383222033084545,4,2,April
AI00406,Principal Data Scientist,85361,0,2,3,Germany,0,Germany,50,"Statistics, Mathematics, SQL, TensorFlow",3,1970-01-01 00:00:00.000000002,12,2025-04-21,2025-06-27,1150,6.0,Machine Intelligence Group,0.14415018986513028,4,2,April
AI00407,Computer Vision Engineer,80376,2,3,1,South Korea,1,South Korea,50,"R, Tableau, Java",0,1970-01-01 00:00:00.000000005,0,2024-06-21,2024-08-30,1419,7.7,Cloud AI Solutions,0.1305513727030684,6,2,June
AI00408,Principal Data Scientist,45147,2,0,0,Japan,1,Japan,100,"Python, Computer Vision, Git",0,1970-01-01 00:00:00.000000000,5,2024-02-13,2024-03-05,1935,7.6,Neural Networks Co,0.034448518179040634,2,1,February
AI00409,Computer Vision Engineer,46236,2,2,1,Israel,2,Ireland,100,"PyTorch, Tableau, Scala, GCP",3,1970-01-01 00:00:00.000000004,11,2024-08-23,2024-09-18,1762,6.9,Predictive Systems,0.03741925276068264,8,3,August
AI00410,Data Engineer,72594,2,2,3,India,1,India,100,"Linux, PyTorch, Git, GCP, Java",0,1970-01-01 00:00:00.000000003,8,2024-10-31,2024-11-18,1829,7.0,Quantum Computing Inc,0.10932248701497098,10,4,October
AI00411,Head of AI,119767,2,3,1,Australia,0,United States,100,"Git, Linux, Python",1,1970-01-01 00:00:00.000000005,3,2024-10-12,2024-11-26,1702,9.6,Predictive Systems,0.23800794378246257,10,4,October
AI00412,Machine Learning Researcher,141385,2,1,0,Japan,2,Japan,0,"PyTorch, Spark, SQL",2,1970-01-01 00:00:00.000000015,3,2025-03-09,2025-04-26,1804,6.9,Neural Networks Co,0.2969807079568766,3,1,March
AI00413,Autonomous Systems Engineer,231393,2,1,2,Canada,0,Canada,0,"PyTorch, Java, Tableau, GCP, Azure",1,1970-01-01 00:00:00.000000012,8,2025-01-26,2025-04-03,861,8.9,Future Systems,0.542517786216228,1,1,January
AI00414,AI Software Engineer,58405,0,0,2,France,0,France,100,"NLP, Python, Scala",3,1970-01-01 00:00:00.000000001,9,2025-02-18,2025-03-26,783,9.2,Autonomous Tech,0.07061564314084938,2,1,February
AI00415,Robotics Engineer,60440,2,0,3,India,0,India,0,"Docker, MLOps, Python, Spark, NLP",0,1970-01-01 00:00:00.000000001,10,2025-04-15,2025-05-31,1122,7.6,Algorithmic Solutions,0.07616701584391777,4,2,April
AI00416,Head of AI,195647,2,3,1,Denmark,0,Germany,100,"SQL, Java, Linux",0,1970-01-01 00:00:00.000000009,3,2024-08-07,2024-09-07,1794,7.0,Cloud AI Solutions,0.4450045829514207,8,3,August
AI00417,Data Analyst,298418,2,1,1,Denmark,0,Denmark,0,"Python, TensorFlow, AWS, MLOps",2,1970-01-01 00:00:00.000000012,9,2024-05-11,2024-07-23,1438,8.3,Cloud AI Solutions,0.7253584522718345,5,2,May
AI00418,Research Scientist,182777,2,3,1,Norway,1,Norway,50,"Kubernetes, Spark, PyTorch",3,1970-01-01 00:00:00.000000006,1,2025-01-31,2025-04-02,2238,5.8,Predictive Systems,0.4098959015320152,1,1,January
AI00419,AI Research Scientist,87006,0,2,3,Germany,1,Germany,50,"R, NLP, Python",2,1970-01-01 00:00:00.000000003,13,2024-01-08,2024-02-24,758,9.9,Cloud AI Solutions,0.148637663131247,1,1,January
AI00420,Machine Learning Engineer,69827,1,0,0,United Kingdom,0,United Kingdom,0,"SQL, Computer Vision, AWS, PyTorch, GCP",2,1970-01-01 00:00:00.000000001,4,2024-10-11,2024-10-26,1069,9.7,Cloud AI Solutions,0.1017742569071625,10,4,October
AI00421,NLP Engineer,206945,0,1,3,Germany,2,Germany,100,"GCP, Linux, Python, TensorFlow, Java",1,1970-01-01 00:00:00.000000012,3,2025-04-10,2025-06-13,1994,5.9,Future Systems,0.47582493125572867,4,2,April
AI00422,Autonomous Systems Engineer,99795,2,0,1,Switzerland,1,Switzerland,100,"Hadoop, Deep Learning, Statistics, Azure",1,1970-01-01 00:00:00.000000001,13,2024-05-20,2024-06-11,517,6.9,Algorithmic Solutions,0.1835253808214395,5,2,May
AI00423,AI Software Engineer,114667,2,2,3,Denmark,2,Denmark,0,"Git, SQL, Python, TensorFlow",1,1970-01-01 00:00:00.000000004,1,2025-04-08,2025-05-21,1607,5.9,Autonomous Tech,0.22409541268386365,4,2,April
AI00424,Robotics Engineer,128576,2,2,3,Denmark,0,Denmark,50,"Hadoop, PyTorch, Linux",0,1970-01-01 00:00:00.000000004,0,2024-10-04,2024-11-28,1102,9.4,Neural Networks Co,0.2620384313211994,10,4,October
AI00425,ML Ops Engineer,60097,0,0,3,Germany,2,Germany,0,"Spark, Hadoop, GCP, Deep Learning, Statistics",2,1970-01-01 00:00:00.000000001,13,2024-09-30,2024-11-30,2223,6.3,AI Innovations,0.07523132992885513,9,3,September
AI00426,Autonomous Systems Engineer,101978,2,2,2,United States,2,United States,0,"Java, GCP, SQL, MLOps",2,1970-01-01 00:00:00.000000003,9,2024-06-15,2024-07-17,992,8.9,Cognitive Computing,0.18948048972109466,6,2,June
AI00427,AI Research Scientist,353726,2,1,0,Switzerland,1,Switzerland,100,"Kubernetes, Java, Scala, Computer Vision",3,1970-01-01 00:00:00.000000013,8,2024-10-25,2024-12-20,761,5.2,DeepTech Ventures,0.8762357601152285,10,4,October
AI00428,AI Architect,95186,2,1,2,Austria,2,Germany,100,"PyTorch, Kubernetes, Linux, Computer Vision",2,1970-01-01 00:00:00.000000018,11,2024-11-02,2024-12-09,1301,7.1,Future Systems,0.17095227183449,11,4,November
AI00429,AI Specialist,133855,2,3,1,Singapore,2,Singapore,0,"SQL, Python, GCP, R",3,1970-01-01 00:00:00.000000008,5,2024-09-02,2024-09-17,1070,7.8,Digital Transformation LLC,0.2764392649818864,9,3,September
AI00430,Head of AI,162221,2,3,1,Australia,0,Australia,50,"MLOps, R, Tableau",3,1970-01-01 00:00:00.000000009,3,2024-10-15,2024-11-06,1439,8.2,Autonomous Tech,0.3538202173628388,10,4,October
AI00431,ML Ops Engineer,124709,2,1,2,Canada,2,Canada,100,"Docker, Python, TensorFlow, Statistics, PyTorch",1,1970-01-01 00:00:00.000000019,3,2024-06-27,2024-09-03,1871,8.4,DataVision Ltd,0.2514894592117324,6,2,June
AI00432,Data Scientist,58778,0,0,3,France,1,France,50,"PyTorch, Kubernetes, Mathematics, GCP, Linux",0,1970-01-01 00:00:00.000000000,0,2024-11-27,2025-01-07,2003,5.5,Smart Analytics,0.07163316747413906,11,4,November
AI00433,AI Consultant,59227,2,2,1,Finland,2,Finland,50,"Java, PyTorch, TensorFlow",1,1970-01-01 00:00:00.000000003,1,2025-03-27,2025-05-26,935,5.8,Future Systems,0.07285801580027061,3,1,March
AI00434,NLP Engineer,191741,2,1,0,China,0,China,0,"SQL, R, Linux, AWS, TensorFlow",3,1970-01-01 00:00:00.000000011,14,2024-11-13,2024-12-21,2408,5.7,AI Innovations,0.4343492208982585,11,4,November
AI00435,Computer Vision Engineer,125762,2,1,1,Japan,1,Japan,0,"NLP, R, Hadoop, TensorFlow, Spark",1,1970-01-01 00:00:00.000000014,8,2024-06-02,2024-07-14,1409,5.3,DataVision Ltd,0.2543619876915019,6,2,June
AI00436,AI Software Engineer,100678,2,2,2,United States,2,United States,100,"Deep Learning, Hadoop, R",3,1970-01-01 00:00:00.000000004,0,2024-01-09,2024-02-18,617,6.5,AI Innovations,0.18593415826458906,1,1,January
AI00437,Machine Learning Engineer,117568,2,3,3,Israel,0,Switzerland,100,"Python, Spark, Docker, AWS",2,1970-01-01 00:00:00.000000009,13,2024-06-12,2024-07-10,1270,7.7,DeepTech Ventures,0.23200918772641962,6,2,June
AI00438,Autonomous Systems Engineer,134632,2,1,3,China,2,China,100,"Scala, Python, NLP",3,1970-01-01 00:00:00.000000017,5,2024-04-14,2024-06-25,577,6.4,Autonomous Tech,0.2785588800139671,4,2,April
AI00439,Robotics Engineer,106560,2,2,0,Switzerland,2,Germany,50,"PyTorch, Deep Learning, Computer Vision, NLP",0,1970-01-01 00:00:00.000000002,13,2024-10-12,2024-12-03,926,5.4,Cognitive Computing,0.20197994413163983,10,4,October
AI00440,AI Software Engineer,94044,2,0,3,United States,0,United States,100,"Docker, TensorFlow, AWS",3,1970-01-01 00:00:00.000000001,7,2024-02-18,2024-04-30,1367,8.4,Autonomous Tech,0.16783695604731352,2,1,February
AI00441,AI Research Scientist,79076,2,3,2,Japan,1,Japan,50,"SQL, Git, Statistics, PyTorch, Java",0,1970-01-01 00:00:00.000000006,6,2024-01-27,2024-02-19,1566,7.0,Predictive Systems,0.12700504124656278,1,1,January
AI00442,AI Software Engineer,198743,2,1,1,Canada,1,United States,50,"Git, Azure, Java",2,1970-01-01 00:00:00.000000019,8,2024-11-11,2025-01-09,770,9.0,Cloud AI Solutions,0.45345030771245254,11,4,November
AI00443,Deep Learning Engineer,97175,2,3,2,Japan,1,Germany,50,"Java, Linux, Data Visualization, R",2,1970-01-01 00:00:00.000000008,13,2024-08-02,2024-09-18,1440,9.9,Algorithmic Solutions,0.17637815896294357,8,3,August
AI00444,AI Architect,64832,2,2,3,Austria,2,Germany,50,"Java, Python, Data Visualization, Kubernetes",0,1970-01-01 00:00:00.000000002,1,2024-12-10,2025-02-11,2357,6.4,Autonomous Tech,0.08814816027235825,12,4,December
AI00445,Data Engineer,143835,2,3,1,Singapore,2,Australia,50,"Python, TensorFlow, Computer Vision, Hadoop, Kubernetes",0,1970-01-01 00:00:00.000000005,2,2024-11-27,2025-01-12,915,6.0,AI Innovations,0.30366417877875257,11,4,November
AI00446,Data Scientist,181246,2,3,0,Denmark,1,France,0,"TensorFlow, Python, Tableau, Hadoop",3,1970-01-01 00:00:00.000000009,8,2024-08-06,2024-08-23,981,8.1,Smart Analytics,0.4057194142551613,8,3,August
AI00447,Principal Data Scientist,46950,2,2,1,Ireland,2,Sweden,100,"Docker, SQL, GCP, Scala, Git",1,1970-01-01 00:00:00.000000002,6,2025-02-03,2025-04-07,2143,8.4,Cognitive Computing,0.03936700711448649,2,1,February
AI00448,AI Consultant,84808,2,3,0,Japan,2,Japan,0,"Java, Hadoop, AWS, Mathematics, Deep Learning",3,1970-01-01 00:00:00.000000007,1,2025-02-11,2025-03-09,2447,6.6,Cognitive Computing,0.14264163502247829,2,1,February
AI00449,AI Architect,153304,2,3,1,Singapore,0,Canada,0,"Linux, AWS, Git, Python",3,1970-01-01 00:00:00.000000007,10,2024-04-08,2024-05-31,891,7.6,Digital Transformation LLC,0.3294951115184846,4,2,April
AI00450,Data Analyst,187668,2,1,3,Singapore,1,Singapore,0,"Python, Data Visualization, Mathematics",2,1970-01-01 00:00:00.000000014,8,2024-05-14,2024-07-24,1120,8.8,DataVision Ltd,0.42323829165029897,5,2,May
AI00451,AI Specialist,72769,2,2,0,Ireland,1,Finland,50,"Python, TensorFlow, Linux, Java, Kubernetes",0,1970-01-01 00:00:00.000000004,14,2024-07-17,2024-08-29,2306,8.7,Autonomous Tech,0.10979987778796212,7,3,July
AI00452,Research Scientist,222757,2,1,2,Singapore,2,Norway,0,"Docker, Git, MLOps",2,1970-01-01 00:00:00.000000010,10,2024-12-22,2025-02-02,1550,6.7,Neural Networks Co,0.5189592335559339,12,4,December
AI00453,Data Engineer,160302,2,1,3,Norway,2,Norway,0,"Mathematics, Scala, NLP, SQL",3,1970-01-01 00:00:00.000000011,11,2025-04-18,2025-06-28,1348,9.7,Advanced Robotics,0.3485852865435817,4,2,April
AI00454,NLP Engineer,78913,2,2,0,India,0,India,100,"PyTorch, Scala, Python",1,1970-01-01 00:00:00.000000002,3,2024-03-24,2024-05-27,1894,6.1,AI Innovations,0.12656038584086246,3,1,March
AI00455,Research Scientist,226519,0,1,1,Netherlands,1,France,50,"AWS, Mathematics, NLP, Linux",2,1970-01-01 00:00:00.000000018,13,2024-07-14,2024-08-20,1874,8.9,Autonomous Tech,0.5292217712016062,7,3,July
AI00456,Research Scientist,175559,2,3,1,Denmark,1,Denmark,0,"SQL, Data Visualization, MLOps, Java",1,1970-01-01 00:00:00.000000008,13,2025-02-15,2025-03-10,921,9.5,Cloud AI Solutions,0.39020557810658635,2,1,February
AI00457,Computer Vision Engineer,141569,2,3,1,Canada,1,Canada,50,"Azure, Kubernetes, Docker, Computer Vision, Spark",0,1970-01-01 00:00:00.000000006,6,2024-12-12,2025-01-18,1718,9.1,Predictive Systems,0.2974826502553359,12,4,December
AI00458,NLP Engineer,164894,0,3,2,France,0,France,100,"Kubernetes, Scala, Mathematics, NLP",0,1970-01-01 00:00:00.000000007,4,2025-02-17,2025-04-23,1932,9.7,Predictive Systems,0.3611120204268692,2,1,February
AI00459,Data Analyst,88878,2,2,2,Japan,0,Japan,0,"Deep Learning, Hadoop, NLP",2,1970-01-01 00:00:00.000000004,10,2024-07-25,2024-09-11,1996,5.6,DeepTech Ventures,0.15374438042861507,7,3,July
AI00460,ML Ops Engineer,101624,0,3,1,Germany,2,Germany,0,"Azure, Python, NLP, Git, TensorFlow",2,1970-01-01 00:00:00.000000006,1,2025-04-12,2025-04-28,2275,7.3,Predictive Systems,0.18851479638601545,4,2,April
AI00461,Head of AI,84728,2,2,2,Singapore,2,South Korea,100,"Python, TensorFlow, Scala",2,1970-01-01 00:00:00.000000003,7,2025-01-06,2025-02-19,1538,8.3,Smart Analytics,0.14242339924053948,1,1,January
AI00462,Research Scientist,97260,2,1,2,Austria,1,Austria,100,"Azure, Scala, Statistics",0,1970-01-01 00:00:00.000000017,8,2024-01-11,2024-02-01,1796,5.5,Algorithmic Solutions,0.17661003448125354,1,1,January
AI00463,Machine Learning Researcher,69936,2,2,1,Singapore,2,Singapore,0,"Kubernetes, AWS, Deep Learning, R, Spark",1,1970-01-01 00:00:00.000000004,3,2025-01-31,2025-03-25,1902,8.3,Future Systems,0.10207160316005412,1,1,January
AI00464,Data Engineer,75400,2,2,3,South Korea,0,South Korea,0,"Computer Vision, MLOps, Docker, Azure",0,1970-01-01 00:00:00.000000003,14,2025-03-31,2025-05-18,1485,7.1,Machine Intelligence Group,0.11697710706647461,3,1,March
AI00465,ML Ops Engineer,107195,2,0,1,Denmark,0,Australia,0,"AWS, PyTorch, Tableau, Computer Vision",3,1970-01-01 00:00:00.000000000,11,2024-07-05,2024-08-17,1292,7.8,TechCorp Inc,0.2037121906507791,7,3,July
AI00466,Data Scientist,75537,2,3,2,South Korea,1,South Korea,100,"Hadoop, Mathematics, Scala, PyTorch",1,1970-01-01 00:00:00.000000008,10,2024-02-28,2024-04-23,1794,7.3,Quantum Computing Inc,0.11735083584304483,2,1,February
AI00467,AI Research Scientist,109409,2,2,1,Norway,0,Singapore,50,"Statistics, Scala, Spark, Java, Azure",0,1970-01-01 00:00:00.000000002,2,2024-11-07,2025-01-10,2473,8.3,DeepTech Ventures,0.2097518659159356,11,4,November
AI00468,AI Consultant,49641,2,0,0,India,0,India,100,"Java, Deep Learning, SQL, MLOps",2,1970-01-01 00:00:00.000000000,9,2024-09-19,2024-11-26,1450,9.5,Autonomous Tech,0.0467079132294531,9,3,September
AI00469,Machine Learning Researcher,60830,2,0,1,Denmark,2,Denmark,0,"Linux, Git, Java, Python, PyTorch",1,1970-01-01 00:00:00.000000000,8,2024-09-09,2024-10-21,1544,7.9,DataVision Ltd,0.07723091528086945,9,3,September
AI00470,Machine Learning Engineer,48516,2,0,1,South Korea,0,South Korea,100,"SQL, AWS, Data Visualization, NLP, Java",3,1970-01-01 00:00:00.000000001,0,2025-03-19,2025-05-08,1474,5.7,DeepTech Ventures,0.04363897254593863,3,1,March
AI00471,Computer Vision Engineer,98740,2,3,1,Sweden,2,Sweden,0,"GCP, Spark, TensorFlow, Kubernetes",0,1970-01-01 00:00:00.000000009,0,2024-09-17,2024-10-28,2181,5.8,Advanced Robotics,0.18064739644712147,9,3,September
AI00472,Data Scientist,109279,2,1,0,China,1,China,50,"AWS, SQL, Git",0,1970-01-01 00:00:00.000000012,7,2024-12-14,2025-01-08,2054,9.1,Digital Transformation LLC,0.20939723277028502,12,4,December
AI00473,Deep Learning Engineer,103692,2,2,0,Norway,1,Norway,0,"AWS, Deep Learning, SQL",2,1970-01-01 00:00:00.000000002,3,2024-05-09,2024-06-29,1716,5.8,Predictive Systems,0.19415619134913362,5,2,May
AI00474,Machine Learning Researcher,110492,2,2,3,Singapore,0,Singapore,0,"Azure, R, Tableau, Java",3,1970-01-01 00:00:00.000000003,5,2024-04-22,2024-05-06,2216,7.7,Algorithmic Solutions,0.21270623281393217,4,2,April
